Time,CoPx,CoPy
0.600000,-0.018047,-0.025236
0.601000,-0.018201,-0.024998
0.602000,-0.017927,-0.024784
0.603000,-0.017635,-0.024544
0.604000,-0.017599,-0.024150
0.605000,-0.017770,-0.023930
0.606000,-0.017701,-0.023483
0.607000,-0.017543,-0.022967
0.608000,-0.017383,-0.022652
0.609000,-0.017313,-0.022401
0.610000,-0.017135,-0.022058
0.611000,-0.017096,-0.021643
0.612000,-0.017024,-0.021182
0.613000,-0.016861,-0.020646
0.614000,-0.016927,-0.020107
0.615000,-0.016887,-0.019885
0.616000,-0.016954,-0.019547
0.617000,-0.016788,-0.018997
0.618000,-0.016762,-0.018576
0.619000,-0.016483,-0.017919
0.620000,-0.016550,-0.017567
0.621000,-0.016506,-0.016900
0.622000,-0.016350,-0.016559
0.623000,-0.016194,-0.015996
0.624000,-0.016165,-0.015327
0.625000,-0.016004,-0.015193
0.626000,-0.015990,-0.014748
0.627000,-0.016075,-0.013941
0.628000,-0.015929,-0.013364
0.629000,-0.015529,-0.012782
0.630000,-0.015495,-0.012069
0.631000,-0.015208,-0.011576
0.632000,-0.015290,-0.010957
0.633000,-0.015134,-0.010343
0.634000,-0.014959,-0.009941
0.635000,-0.014921,-0.009190
0.636000,-0.014638,-0.008440
0.637000,-0.014194,-0.007785
0.638000,-0.014415,-0.007243
0.639000,-0.014106,-0.006695
0.640000,-0.013651,-0.005778
0.641000,-0.013460,-0.005333
0.642000,-0.013266,-0.004882
0.643000,-0.013200,-0.004300
0.644000,-0.013004,-0.003591
0.645000,-0.012660,-0.002997
0.646000,-0.012313,-0.002148
0.647000,-0.012107,-0.001417
0.648000,-0.012018,-0.000800
0.649000,-0.011796,-0.000302
0.650000,-0.011436,0.000325
0.651000,-0.011073,0.001214
0.652000,-0.010978,0.001855
0.653000,-0.010732,0.002373
0.654000,-0.010498,0.003154
0.655000,-0.010259,0.003684
0.656000,-0.009719,0.004216
0.657000,-0.009464,0.005011
0.658000,-0.009220,0.005558
0.659000,-0.009101,0.006230
0.660000,-0.008689,0.006643
0.661000,-0.008131,0.007460
0.662000,-0.007875,0.007761
0.663000,-0.007598,0.008580
0.664000,-0.007483,0.009018
0.665000,-0.007212,0.009588
0.666000,-0.006793,0.010305
0.667000,-0.006515,0.010612
0.668000,-0.006081,0.011324
0.669000,-0.005792,0.011625
0.670000,-0.005360,0.011813
